Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
36594.0,-15.13671875,466.796875,954.1015625,-35.64453125,0.0,1762643276.202148,0.0
36594.0,-93.75,-978.515625,988.28125,-44.43359375,0.0,1762643276.2058148,0.0
36594.0,-88.37890625,-1000.0,916.50390625,-44.43359375,0.0,1762643276.209482,0.0
36594.0,-31.73828125,42.96875,683.59375,-53.7109375,0.0,1762643276.213149,0.0
36594.0,25.390625,-834.9609375,827.1484375,-46.875,0.0,1762643276.216816,0.0
36595.0,-53.22265625,-25.87890625,984.86328125,-43.45703125,0.0,1762643276.2207105,0.0
36595.0,-94.7265625,-856.93359375,986.328125,-29.296875,0.0,1762643276.224605,0.0
36595.0,-20.99609375,453.61328125,722.65625,-33.69140625,0.0,1762643276.2284994,0.0
36595.0,11.23046875,-845.703125,672.36328125,-59.5703125,0.0,1762643276.232394,0.0
36595.0,-26.3671875,467.28515625,951.171875,-42.96875,0.0,1762643276.2362885,0.0
36595.0,-101.07421875,-792.96875,-975.5859375,-34.66796875,0.0,1762643276.2401829,0.0
36595.0,-101.07421875,-660.15625,729.00390625,-59.5703125,0.0,1762643276.2440774,0.0
36595.0,-40.52734375,532.71484375,488.76953125,-75.1953125,0.0,1762643276.247972,0.0
36595.0,-25.87890625,567.87109375,738.76953125,-54.6875,0.0,1762643276.2518666,0.0
36595.0,-40.0390625,126.953125,-952.1484375,-18.06640625,0.0,1762643276.2557611,0.0
36595.0,-97.65625,-489.2578125,521.97265625,-44.43359375,0.0,1762643276.2596555,0.0
36595.0,-82.51953125,-317.87109375,-56.15234375,-93.26171875,0.0,1762643276.26355,0.0
36596.0,17.578125,-992.67578125,345.21484375,-67.87109375,0.0,1762643276.267151,0.0
36596.0,-47.36328125,-77.1484375,666.50390625,-41.50390625,0.0,1762643276.270752,0.0
36596.0,-134.765625,-1000.0,166.50390625,-61.5234375,0.0,1762643276.274353,0.0
36596.0,-78.61328125,-152.83203125,-392.578125,-85.9375,0.0,1762643276.277954,0.0
36596.0,29.78515625,-1000.0,259.765625,-54.6875,0.0,1762643276.281555,0.0
36596.0,22.94921875,-954.58984375,787.59765625,-11.71875,0.0,1762643276.285156,0.0
36596.0,-45.41015625,449.70703125,988.28125,-3.90625,0.0,1762643276.288757,0.0
36596.0,-143.06640625,-1000.0,157.2265625,-83.0078125,0.0,1762643276.292358,0.0
36596.0,-61.5234375,-127.9296875,-174.31640625,-97.16796875,0.0,1762643276.295959,0.0
36596.0,17.578125,-970.703125,440.91796875,-33.69140625,0.0,1762643276.29956,0.0
36596.0,-74.21875,-522.94921875,681.640625,-29.296875,0.0,1762643276.303161,0.0
36596.0,-41.50390625,-130.859375,666.9921875,-32.2265625,0.0,1762643276.306762,0.0
36597.0,6.8359375,929.19921875,366.69921875,-47.36328125,0.0,1762643276.3117306,0.0
36597.0,-54.19921875,-302.734375,288.57421875,-62.01171875,0.0,1762643276.316699,0.0
36597.0,-78.125,-931.640625,635.7421875,-41.015625,0.0,1762643276.3216677,0.0
36597.0,-44.921875,261.71875,551.26953125,-28.3203125,0.0,1762643276.3266363,0.0
36597.0,-26.3671875,979.98046875,-11.71875,-52.734375,0.0,1762643276.331605,0.0
36597.0,5.37109375,973.14453125,255.859375,-45.41015625,0.0,1762643276.3365736,0.0
36597.0,-2.9296875,434.08203125,-1000.0,-6.34765625,0.0,1762643276.341542,0.0
36597.0,-118.65234375,-896.97265625,587.40234375,-43.45703125,0.0,1762643276.3465106,0.0
36597.0,-171.38671875,-1000.0,-728.515625,-124.0234375,0.0,1762643276.3514793,0.0
36597.0,-86.9140625,42.96875,-959.9609375,-122.0703125,0.0,1762643276.3564477,0.0
36597.0,3.90625,-860.3515625,-66.89453125,-36.62109375,0.0,1762643276.3614163,0.0
36597.0,-33.69140625,354.4921875,538.0859375,2.44140625,0.0,1762643276.366385,0.0
36598.0,-125.48828125,-945.3125,-252.9296875,-62.01171875,0.0,1762643276.3690426,0.0
36598.0,-64.453125,151.3671875,-612.79296875,-88.37890625,0.0,1762643276.3717005,0.0
36598.0,-3.90625,-971.19140625,-24.4140625,-45.8984375,0.0,1762643276.3743582,0.0
36598.0,-77.1484375,-422.36328125,324.21875,-30.76171875,0.0,1762643276.377016,0.0
36598.0,-135.25390625,-1000.0,-406.25,-65.4296875,0.0,1762643276.3796737,0.0
36598.0,-46.38671875,342.7734375,-651.3671875,-72.75390625,0.0,1762643276.3823314,0.0
36598.0,34.66796875,-894.53125,149.90234375,-28.80859375,0.0,1762643276.3849893,0.0
36598.0,-37.109375,-33.203125,462.40234375,-7.8125,0.0,1762643276.387647,0.0
36598.0,-123.046875,-1000.0,-126.46484375,-40.0390625,0.0,1762643276.3903048,0.0
36598.0,-73.2421875,-95.703125,-792.48046875,-67.87109375,0.0,1762643276.3929625,0.0
36598.0,8.30078125,-870.60546875,-540.52734375,-47.36328125,0.0,1762643276.3956203,0.0
36598.0,-21.97265625,420.8984375,14.6484375,-19.53125,0.0,1762643276.398278,0.0
36599.0,-67.3828125,-522.94921875,211.9140625,-6.8359375,0.0,1762643276.4029906,0.0
36599.0,-71.77734375,-269.53125,-463.37890625,-52.24609375,0.0,1762643276.407703,0.0
36599.0,-13.671875,820.80078125,-557.6171875,-63.96484375,0.0,1762643276.4124155,0.0
36599.0,-39.55078125,311.5234375,-127.44140625,-44.921875,0.0,1762643276.417128,0.0
36599.0,-56.640625,-175.29296875,387.6953125,-19.53125,0.0,1762643276.4218404,0.0
36599.0,-7.8125,997.55859375,372.0703125,-5.37109375,0.0,1762643276.426553,0.0
36599.0,-47.36328125,455.078125,-157.71484375,-56.640625,0.0,1762643276.4312656,0.0
36599.0,-66.89453125,-491.2109375,-38.0859375,-70.80078125,0.0,1762643276.435978,0.0
36599.0,-25.390625,137.20703125,636.23046875,-16.11328125,0.0,1762643276.4406905,0.0
36599.0,-109.86328125,-567.87109375,-90.8203125,-47.36328125,0.0,1762643276.445403,0.0
36599.0,-123.046875,-499.51171875,-993.65234375,-104.00390625,0.0,1762643276.4501154,0.0
36599.0,-23.4375,852.05078125,-659.1796875,-72.265625,0.0,1762643276.454828,0.0
36600.0,-34.1796875,387.6953125,-60.546875,-26.3671875,0.0,1762643276.4587784,0.0
36600.0,-88.37890625,-505.859375,-168.9453125,-25.390625,0.0,1762643276.4627287,0.0
36600.0,-98.14453125,-447.265625,-907.71484375,-80.078125,0.0,1762643276.466679,0.0
36600.0,-63.96484375,145.99609375,-1000.0,-102.05078125,0.0,1762643276.4706295,0.0
36600.0,-37.109375,610.83984375,-614.74609375,-54.6875,0.0,1762643276.4745798,0.0
36600.0,-21.484375,807.12890625,30.2734375,-6.8359375,0.0,1762643276.47853,0.0
36600.0,-75.1953125,49.31640625,-455.078125,-53.7109375,0.0,1762643276.4824803,0.0
36600.0,-65.91796875,-37.59765625,-799.8046875,-84.9609375,0.0,1762643276.4864306,0.0
36600.0,-31.73828125,268.5546875,-392.08984375,-41.50390625,0.0,1762643276.490381,0.0
36600.0,-66.40625,-237.79296875,-65.91796875,-20.99609375,0.0,1762643276.4943314,0.0
36600.0,-82.03125,-221.6796875,-609.375,-57.6171875,0.0,1762643276.4982817,0.0
36600.0,-21.97265625,769.04296875,-832.51953125,-73.73046875,0.0,1762643276.502232,0.0
36601.0,-36.62109375,440.4296875,-680.17578125,-58.10546875,0.0,1762643276.5060048,0.0
36601.0,-108.3984375,-732.91015625,-612.3046875,-52.734375,0.0,1762643276.5097773,0.0
36601.0,-54.19921875,364.2578125,-533.69140625,-35.15625,0.0,1762643276.51355,0.0
36601.0,-19.53125,-938.96484375,-853.515625,-48.828125,0.0,1762643276.5173228,0.0
36601.0,4.8828125,914.0625,-455.078125,-42.96875,0.0,1762643276.5210953,0.0
36601.0,22.4609375,938.96484375,508.7890625,8.30078125,0.0,1762643276.524868,0.0
36601.0,-73.73046875,-271.484375,278.3203125,-9.27734375,0.0,1762643276.5286407,0.0
36601.0,-129.39453125,-809.5703125,-833.49609375,-88.8671875,0.0,1762643276.5324132,0.0
36601.0,-82.03125,-60.546875,-1000.0,-109.375,0.0,1762643276.536186,0.0
36601.0,-37.59765625,706.54296875,-592.28515625,-59.5703125,0.0,1762643276.5399587,0.0
36601.0,-46.38671875,377.9296875,-132.32421875,-12.6953125,0.0,1762643276.5437312,0.0
36601.0,-104.4921875,-434.08203125,-760.25390625,-57.6171875,0.0,1762643276.547504,0.0
36602.0,-59.5703125,397.94921875,-987.79296875,-85.9375,0.0,1762643276.5511746,0.0
36602.0,-38.0859375,563.4765625,-556.15234375,-56.15234375,0.0,1762643276.554845,0.0
36602.0,-69.82421875,-111.328125,-62.01171875,-28.3203125,0.0,1762643276.5585158,0.0
36602.0,-85.44921875,-108.3984375,-458.49609375,-42.96875,0.0,1762643276.5621862,0.0
36602.0,-64.453125,382.8125,-963.8671875,-75.68359375,0.0,1762643276.565857,0.0
36602.0,-29.296875,675.29296875,-578.125,-53.7109375,0.0,1762643276.5695276,0.0
36602.0,-42.96875,146.484375,51.26953125,-24.4140625,0.0,1762643276.573198,0.0
36602.0,-90.8203125,-560.05859375,-268.5546875,-38.57421875,0.0,1762643276.5768688,0.0
36602.0,-87.40234375,-84.47265625,-1000.0,-82.51953125,0.0,1762643276.5805392,0.0
36602.0,-42.48046875,443.84765625,-983.3984375,-83.984375,0.0,1762643276.58421,0.0
36602.0,-43.45703125,-37.109375,-546.38671875,-31.25,0.0,1762643276.5878804,0.0
36602.0,-79.58984375,-292.96875,-447.75390625,-16.11328125,0.0,1762643276.591551,0.0
36603.0,-75.1953125,375.0,-915.52734375,-66.40625,0.0,1762643276.595302,0.0
36603.0,-26.3671875,778.3203125,-818.84765625,-73.2421875,0.0,1762643276.5990534,0.0
36603.0,-52.24609375,129.8828125,-372.55859375,-38.57421875,0.0,1762643276.6028047,0.0
36603.0,-83.49609375,-98.14453125,107.91015625,-21.97265625,0.0,1762643276.6065557,0.0
36603.0,-126.953125,-62.5,-527.83203125,-77.1484375,0.0,1762643276.6103067,0.0
36603.0,-74.21875,531.73828125,-677.734375,-94.23828125,0.0,1762643276.614058,0.0
36603.0,-40.0390625,669.43359375,144.53125,-53.22265625,0.0,1762643276.6178093,0.0
36603.0,-152.34375,-804.6875,66.89453125,-59.5703125,0.0,1762643276.6215603,0.0
36603.0,-141.11328125,-406.25,-346.6796875,-76.66015625,0.0,1762643276.6253114,0.0
36603.0,-48.33984375,878.90625,-384.27734375,-81.54296875,0.0,1762643276.6290627,0.0
36603.0,-35.15625,600.5859375,25.390625,-63.96484375,0.0,1762643276.632814,0.0
36603.0,-65.91796875,-144.53125,536.1328125,-34.1796875,0.0,1762643276.636565,0.0
36604.0,-64.453125,-28.80859375,607.91015625,-23.4375,0.0,1762643276.640594,0.0
36604.0,-49.8046875,398.4375,168.45703125,-54.19921875,0.0,1762643276.6446228,0.0
36604.0,-0.48828125,770.99609375,450.1953125,-49.8046875,0.0,1762643276.6486516,0.0
36604.0,-9.765625,387.6953125,967.7734375,-6.8359375,0.0,1762643276.6526806,0.0
36604.0,-83.0078125,-431.15234375,889.6484375,-9.765625,0.0,1762643276.6567097,0.0
36604.0,-71.2890625,170.8984375,355.46875,-47.36328125,0.0,1762643276.6607385,0.0
36604.0,-10.7421875,915.0390625,468.26171875,-47.36328125,0.0,1762643276.6647673,0.0
36604.0,-37.109375,286.62109375,891.6015625,-19.53125,0.0,1762643276.6687963,0.0
36604.0,-107.421875,-655.2734375,769.04296875,-22.4609375,0.0,1762643276.6728253,0.0
36604.0,-96.6796875,-335.9375,12.6953125,-55.17578125,0.0,1762643276.6768541,0.0
36604.0,-20.01953125,624.0234375,-217.28515625,-58.59375,0.0,1762643276.680883,0.0
36604.0,5.859375,484.375,226.5625,-31.73828125,0.0,1762643276.684912,0.0
36605.0,10.25390625,245.60546875,880.859375,10.25390625,0.0,1762643276.6886964,0.0
36605.0,-28.3203125,-1.46484375,601.07421875,-6.34765625,0.0,1762643276.6924806,0.0
36605.0,-34.66796875,72.265625,-94.7265625,-60.546875,0.0,1762643276.696265,0.0
36605.0,29.296875,636.23046875,301.26953125,-45.8984375,0.0,1762643276.7000494,0.0
36605.0,5.859375,243.1640625,800.29296875,-10.25390625,0.0,1762643276.7038336,0.0
36605.0,-10.25390625,264.6484375,906.25,4.8828125,0.0,1762643276.707618,0.0
36605.0,2.44140625,694.82421875,614.74609375,-28.80859375,0.0,1762643276.7114024,0.0
36605.0,-21.484375,259.765625,348.6328125,-62.01171875,0.0,1762643276.7151866,0.0
36605.0,-42.96875,-212.40234375,529.296875,-33.203125,0.0,1762643276.718971,0.0
36605.0,-57.12890625,-212.890625,691.40625,-5.859375,0.0,1762643276.7227554,0.0
36605.0,-58.59375,106.93359375,98.14453125,-33.69140625,0.0,1762643276.7265396,0.0
36605.0,-11.23046875,666.50390625,89.35546875,-42.96875,0.0,1762643276.730324,0.0
36606.0,-29.296875,337.890625,575.68359375,-18.5546875,0.0,1762643276.7338333,0.0
36606.0,-83.0078125,-344.7265625,789.0625,-5.37109375,0.0,1762643276.7373426,0.0
36606.0,-93.75,-169.921875,271.484375,-35.64453125,0.0,1762643276.7408519,0.0
36606.0,-46.875,455.078125,-108.3984375,-53.7109375,0.0,1762643276.7443614,0.0
36606.0,-25.87890625,446.77734375,267.08984375,-35.64453125,0.0,1762643276.7478707,0.0
36606.0,-31.25,437.98828125,937.01171875,-3.90625,0.0,1762643276.75138,0.0
36606.0,-82.51953125,-85.44921875,620.1171875,-17.08984375,0.0,1762643276.7548892,0.0
36606.0,-72.75390625,58.10546875,51.7578125,-63.96484375,0.0,1762643276.7583985,0.0
36606.0,-16.11328125,576.171875,343.75,-61.03515625,0.0,1762643276.761908,0.0
36606.0,-63.96484375,-303.7109375,443.84765625,-41.50390625,0.0,1762643276.7654173,0.0
36606.0,-83.49609375,-396.484375,301.26953125,-40.0390625,0.0,1762643276.7689266,0.0
36606.0,-47.8515625,325.68359375,-67.3828125,-67.87109375,0.0,1762643276.772436,0.0
36607.0,-18.06640625,553.7109375,-14.6484375,-75.1953125,0.0,1762643276.7785065,0.0
36607.0,-29.78515625,179.19921875,421.875,-41.50390625,0.0,1762643276.7845771,0.0
36607.0,-34.1796875,21.484375,849.609375,-2.9296875,0.0,1762643276.7906477,0.0
36607.0,-63.96484375,20.99609375,228.515625,-40.0390625,0.0,1762643276.7967184,0.0
36607.0,-60.05859375,114.2578125,-273.4375,-76.66015625,0.0,1762643276.802789,0.0
36607.0,9.765625,771.484375,475.09765625,-29.78515625,0.0,1762643276.8088593,0.0
36607.0,-25.390625,370.1171875,-953.125,6.8359375,0.0,1762643276.81493,0.0
36607.0,-101.07421875,-476.07421875,457.03125,-33.69140625,0.0,1762643276.8210006,0.0
36607.0,-36.1328125,408.203125,264.6484375,-49.8046875,0.0,1762643276.8270712,0.0
36607.0,-8.7890625,663.0859375,655.2734375,-31.25,0.0,1762643276.8331418,0.0
36607.0,-64.94140625,48.828125,995.1171875,-22.94921875,0.0,1762643276.8392124,0.0
36607.0,-127.9296875,-499.51171875,555.6640625,-44.921875,0.0,1762643276.845283,0.0
36608.0,-111.81640625,-181.640625,-316.89453125,-81.0546875,0.0,1762643276.8481746,0.0
36608.0,-66.40625,363.28125,-249.51171875,-88.8671875,0.0,1762643276.8510664,0.0
36608.0,-78.125,6.8359375,159.1796875,-55.6640625,0.0,1762643276.8539581,0.0
36608.0,-94.7265625,-197.265625,271.484375,-36.62109375,0.0,1762643276.8568497,0.0
36608.0,-95.21484375,181.15234375,-295.41015625,-79.58984375,0.0,1762643276.8597412,0.0
36608.0,-54.19921875,664.55078125,-312.01171875,-94.23828125,0.0,1762643276.862633,0.0
36608.0,-54.19921875,365.234375,230.95703125,-55.17578125,0.0,1762643276.8655248,0.0
36608.0,-91.796875,-194.3359375,355.46875,-28.80859375,0.0,1762643276.8684163,0.0
36608.0,-148.4375,-215.33203125,-474.609375,-98.14453125,0.0,1762643276.8713078,0.0
36608.0,-163.57421875,-27.83203125,-1000.0,-161.62109375,0.0,1762643276.8741996,0.0
36608.0,-117.67578125,289.0625,-969.23828125,-101.5625,0.0,1762643276.8770914,0.0
36608.0,-162.59765625,30.76171875,-995.60546875,-86.42578125,0.0,1762643276.879983,0.0
36609.0,-214.35546875,-87.890625,-1000.0,-146.484375,0.0,1762643276.883598,0.0
36609.0,-196.2890625,226.07421875,-1000.0,-184.08203125,0.0,1762643276.8872132,0.0
36609.0,-182.12890625,186.03515625,-1000.0,-178.22265625,0.0,1762643276.8908286,0.0
36609.0,-238.28125,-77.63671875,-1000.0,-188.96484375,0.0,1762643276.8944438,0.0
36609.0,-273.4375,-216.796875,-1000.0,-199.70703125,0.0,1762643276.898059,0.0
36609.0,-208.49609375,501.953125,-1000.0,-200.68359375,0.0,1762643276.901674,0.0
36609.0,-245.60546875,360.83984375,-1000.0,-267.578125,0.0,1762643276.9052892,0.0
36609.0,-318.84765625,-392.578125,-1000.0,-269.53125,0.0,1762643276.9089043,0.0
36609.0,-288.57421875,-91.30859375,-1000.0,-208.0078125,0.0,1762643276.9125195,0.0
36609.0,-294.43359375,-86.42578125,-1000.0,-263.671875,0.0,1762643276.9161348,0.0
36609.0,-206.54296875,74.70703125,-1000.0,-240.234375,0.0,1762643276.91975,0.0
36609.0,-196.2890625,619.140625,-1000.0,-216.30859375,0.0,1762643276.923365,0.0
36610.0,-292.96875,-39.55078125,-1000.0,-245.60546875,0.0,1762643276.9271097,0.0
36610.0,-299.31640625,-280.76171875,-1000.0,-269.53125,0.0,1762643276.930854,0.0
36610.0,-191.89453125,842.7734375,-1000.0,-241.2109375,0.0,1762643276.9345984,0.0
36610.0,-150.390625,932.12890625,-1000.0,-181.640625,0.0,1762643276.938343,0.0
36610.0,-364.74609375,-539.0625,-1000.0,-300.29296875,0.0,1762643276.9420877,0.0
36610.0,-348.6328125,102.05078125,-1000.0,-301.7578125,0.0,1762643276.945832,0.0
36610.0,-254.8828125,-732.421875,-1000.0,-262.6953125,0.0,1762643276.9495764,0.0
36610.0,-347.65625,-105.46875,-1000.0,-329.1015625,0.0,1762643276.953321,0.0
36610.0,-415.52734375,-1000.0,-1000.0,-353.515625,0.0,1762643276.9570656,0.0
36610.0,-433.10546875,-955.078125,-1000.0,-360.83984375,0.0,1762643276.96081,0.0
36610.0,-419.921875,-989.74609375,-1000.0,-394.53125,0.0,1762643276.9645543,0.0
36610.0,-407.71484375,-1000.0,-1000.0,-420.41015625,0.0,1762643276.968299,0.0
36611.0,-378.41796875,-1000.0,-1000.0,-354.4921875,0.0,1762643276.9720292,0.0
36611.0,-419.921875,-1000.0,-1000.0,-357.421875,0.0,1762643276.9757593,0.0
36611.0,-419.43359375,-1000.0,-1000.0,-402.83203125,0.0,1762643276.9794893,0.0
36611.0,-349.609375,-1000.0,-1000.0,-387.6953125,0.0,1762643276.9832196,0.0
36611.0,-375.0,-1000.0,-1000.0,-379.8828125,0.0,1762643276.98695,0.0
36611.0,-427.24609375,-1000.0,-1000.0,-379.39453125,0.0,1762643276.99068,0.0
36611.0,-413.57421875,-1000.0,-1000.0,-387.6953125,0.0,1762643276.99441,0.0
36611.0,-377.9296875,-1000.0,-1000.0,-397.94921875,0.0,1762643276.9981403,0.0
36611.0,-387.6953125,-1000.0,-1000.0,-401.3671875,0.0,1762643277.0018706,0.0
36611.0,-397.4609375,-1000.0,-1000.0,-364.74609375,0.0,1762643277.0056007,0.0
36611.0,-392.08984375,-1000.0,-1000.0,-354.98046875,0.0,1762643277.0093307,0.0
36611.0,-377.9296875,-1000.0,-1000.0,-396.484375,0.0,1762643277.013061,0.0
36612.0,-338.37890625,-997.0703125,-935.546875,-395.01953125,0.0,1762643277.0168211,0.0
36612.0,-345.703125,-943.84765625,-1000.0,-363.76953125,0.0,1762643277.0205812,0.0
36612.0,-311.03515625,-1000.0,-262.20703125,-311.5234375,0.0,1762643277.0243416,0.0
36612.0,-166.50390625,-154.296875,-977.5390625,-246.09375,0.0,1762643277.0281017,0.0
36612.0,-106.4453125,-945.3125,957.51953125,-222.65625,0.0,1762643277.0318618,0.0
36612.0,-134.27734375,941.40625,936.5234375,-184.08203125,0.0,1762643277.0356221,0.0
36612.0,-172.36328125,944.82421875,975.09765625,-163.0859375,0.0,1762643277.0393822,0.0
36612.0,-156.73828125,972.16796875,967.28515625,-172.36328125,0.0,1762643277.0431423,0.0
36612.0,-104.98046875,967.28515625,967.28515625,-166.50390625,0.0,1762643277.0469024,0.0
36612.0,-99.12109375,966.796875,967.28515625,-142.08984375,0.0,1762643277.0506625,0.0
36612.0,-112.79296875,967.28515625,966.796875,-112.79296875,0.0,1762643277.0544229,0.0
36612.0,-95.703125,967.28515625,967.28515625,-96.6796875,0.0,1762643277.058183,0.0
36613.0,-51.26953125,967.28515625,967.28515625,-95.703125,0.0,1762643277.0619423,0.0
36613.0,-31.25,967.28515625,966.796875,-80.078125,0.0,1762643277.0657017,0.0
36613.0,-43.45703125,966.796875,966.796875,-39.0625,0.0,1762643277.0694609,0.0
36613.0,-37.59765625,966.796875,966.796875,-20.01953125,0.0,1762643277.0732203,0.0
36613.0,1.46484375,966.796875,967.28515625,-27.83203125,0.0,1762643277.0769796,0.0
36613.0,34.66796875,967.28515625,967.28515625,-16.11328125,0.0,1762643277.080739,0.0
36613.0,35.64453125,967.28515625,967.28515625,32.2265625,0.0,1762643277.0844984,0.0
36613.0,20.5078125,967.28515625,966.796875,50.78125,0.0,1762643277.0882578,0.0
36613.0,41.015625,967.28515625,966.796875,37.59765625,0.0,1762643277.0920172,0.0
36613.0,61.5234375,967.28515625,967.28515625,21.97265625,0.0,1762643277.0957763,0.0
36613.0,53.22265625,967.28515625,966.796875,43.9453125,0.0,1762643277.0995357,0.0
36613.0,30.2734375,967.28515625,967.28515625,63.96484375,0.0,1762643277.103295,0.0
36614.0,36.62109375,967.28515625,967.28515625,45.8984375,0.0,1762643277.1082358,0.0
36614.0,70.80078125,967.28515625,967.28515625,40.0390625,0.0,1762643277.1131766,0.0
36614.0,62.98828125,967.28515625,967.28515625,49.8046875,0.0,1762643277.1181173,0.0
36614.0,31.73828125,967.28515625,967.28515625,65.4296875,0.0,1762643277.123058,0.0
36614.0,23.4375,967.28515625,967.28515625,56.15234375,0.0,1762643277.1279988,0.0
36614.0,51.7578125,967.28515625,967.28515625,40.0390625,0.0,1762643277.1329396,0.0
36614.0,61.5234375,967.28515625,967.28515625,43.45703125,0.0,1762643277.1378803,0.0
36614.0,26.3671875,967.28515625,967.28515625,50.29296875,0.0,1762643277.142821,0.0
36614.0,-1.953125,966.796875,967.28515625,39.55078125,0.0,1762643277.1477618,0.0
36614.0,20.01953125,967.28515625,967.28515625,14.16015625,0.0,1762643277.1527026,0.0
36614.0,50.78125,967.28515625,967.28515625,8.30078125,0.0,1762643277.1576433,0.0
36614.0,31.25,967.28515625,967.28515625,26.85546875,0.0,1762643277.162584,0.0
36615.0,20.01953125,967.28515625,967.28515625,58.10546875,0.0,1762643277.1661367,0.0
36615.0,39.55078125,967.28515625,967.28515625,46.875,0.0,1762643277.1696897,0.0
36615.0,52.734375,967.28515625,967.28515625,18.06640625,0.0,1762643277.1732423,0.0
36615.0,36.62109375,967.28515625,967.28515625,32.71484375,0.0,1762643277.176795,0.0
36615.0,8.7890625,967.28515625,967.28515625,54.6875,0.0,1762643277.1803477,0.0
36615.0,22.4609375,967.28515625,967.28515625,46.875,0.0,1762643277.1839004,0.0
36615.0,53.22265625,967.28515625,967.28515625,28.3203125,0.0,1762643277.1874533,0.0
36615.0,44.921875,967.28515625,967.28515625,32.71484375,0.0,1762643277.191006,0.0
36615.0,15.13671875,967.28515625,967.28515625,50.29296875,0.0,1762643277.1945586,0.0
36615.0,10.7421875,967.28515625,967.28515625,41.015625,0.0,1762643277.1981115,0.0
36615.0,28.3203125,967.28515625,966.796875,15.625,0.0,1762643277.2016642,0.0
36615.0,29.78515625,967.28515625,967.28515625,3.90625,0.0,1762643277.205217,0.0
36616.0,6.34765625,967.28515625,967.28515625,20.5078125,0.0,1762643277.2092078,0.0
36616.0,-7.32421875,967.28515625,967.28515625,39.0625,0.0,1762643277.2131987,0.0
36616.0,15.13671875,967.28515625,967.28515625,21.484375,0.0,1762643277.2171893,0.0
36616.0,36.62109375,967.28515625,967.28515625,3.41796875,0.0,1762643277.2211802,0.0
36616.0,9.27734375,967.28515625,967.28515625,8.7890625,0.0,1762643277.225171,0.0
36616.0,-21.484375,969.7265625,967.28515625,21.97265625,0.0,1762643277.229162,0.0
36616.0,-4.39453125,953.61328125,967.28515625,6.34765625,0.0,1762643277.2331529,0.0
36616.0,12.6953125,927.734375,967.28515625,-16.6015625,0.0,1762643277.2371438,0.0
36616.0,0.9765625,-928.7109375,967.28515625,-6.34765625,0.0,1762643277.2411346,0.0
36616.0,-65.4296875,-26.3671875,967.28515625,-3.90625,0.0,1762643277.2451253,0.0
36616.0,-75.1953125,-1000.0,967.28515625,-16.11328125,0.0,1762643277.2491162,0.0
36616.0,-11.71875,-958.984375,967.28515625,-21.97265625,0.0,1762643277.253107,0.0
36617.0,-18.5546875,-987.79296875,967.28515625,-26.85546875,0.0,1762643277.2568767,0.0
36617.0,-50.78125,-1000.0,966.796875,-5.37109375,0.0,1762643277.2606463,0.0
36617.0,-49.31640625,-1000.0,967.28515625,0.48828125,0.0,1762643277.2644157,0.0
36617.0,-23.4375,-1000.0,967.28515625,-31.73828125,0.0,1762643277.2681854,0.0
36617.0,-6.8359375,-1000.0,967.28515625,-36.1328125,0.0,1762643277.271955,0.0
36617.0,-20.5078125,-1000.0,967.28515625,-7.8125,0.0,1762643277.2757244,0.0
36617.0,-31.73828125,-990.72265625,967.28515625,11.71875,0.0,1762643277.279494,0.0
36617.0,-10.7421875,-990.72265625,967.28515625,-3.90625,0.0,1762643277.2832637,0.0
36617.0,3.41796875,-1000.0,967.28515625,-27.83203125,0.0,1762643277.2870333,0.0
36617.0,-12.20703125,-1000.0,967.28515625,-3.41796875,0.0,1762643277.290803,0.0
36617.0,-30.2734375,-937.5,967.28515625,13.18359375,0.0,1762643277.2945724,0.0
36617.0,-35.15625,-1000.0,967.28515625,-16.6015625,0.0,1762643277.298342,0.0
36618.0,22.94921875,-283.203125,967.28515625,-28.3203125,0.0,1762643277.3020914,0.0
36618.0,45.8984375,-823.2421875,966.796875,-11.71875,0.0,1762643277.3058407,0.0
36618.0,-46.38671875,170.8984375,967.28515625,-3.90625,0.0,1762643277.3095899,0.0
36618.0,-83.49609375,-1000.0,967.28515625,-20.5078125,0.0,1762643277.3133392,0.0
36618.0,-46.38671875,-977.5390625,967.28515625,-45.8984375,0.0,1762643277.3170886,0.0
36618.0,-26.3671875,-973.14453125,966.796875,-36.62109375,0.0,1762643277.320838,0.0
36618.0,-51.7578125,-1000.0,967.28515625,-17.578125,0.0,1762643277.3245873,0.0
36618.0,-71.2890625,-1000.0,967.28515625,-22.4609375,0.0,1762643277.3283367,0.0
36618.0,-35.15625,-1000.0,967.28515625,-33.69140625,0.0,1762643277.332086,0.0
36618.0,-20.5078125,-1000.0,967.28515625,-42.96875,0.0,1762643277.3358352,0.0
36618.0,-46.875,-1000.0,966.796875,-26.3671875,0.0,1762643277.3395846,0.0
36618.0,-62.5,-1000.0,967.28515625,-5.37109375,0.0,1762643277.343334,0.0
36619.0,-51.26953125,-1000.0,967.28515625,-28.3203125,0.0,1762643277.3471606,0.0
36619.0,-14.6484375,-1000.0,967.28515625,-38.0859375,0.0,1762643277.3509874,0.0
36619.0,-16.6015625,-1000.0,967.28515625,-13.18359375,0.0,1762643277.354814,0.0
36619.0,-42.96875,-1000.0,967.28515625,2.9296875,0.0,1762643277.3586407,0.0
